dates,prices,card,expansion
03.05.2020,5.98,Avenger-of-Zendikar,Commander-2018
05.05.2020,5.58,Avenger-of-Zendikar,Commander-2018
06.05.2020,6.02,Avenger-of-Zendikar,Commander-2018
08.05.2020,7.45,Avenger-of-Zendikar,Commander-2018
09.05.2020,6.0,Avenger-of-Zendikar,Commander-2018
10.05.2020,5.99,Avenger-of-Zendikar,Commander-2018
11.05.2020,5.52,Avenger-of-Zendikar,Commander-2018
12.05.2020,5.25,Avenger-of-Zendikar,Commander-2018
13.05.2020,6.28,Avenger-of-Zendikar,Commander-2018
14.05.2020,6.0,Avenger-of-Zendikar,Commander-2018
15.05.2020,8.2,Avenger-of-Zendikar,Commander-2018
16.05.2020,8.6,Avenger-of-Zendikar,Commander-2018
18.05.2020,5.98,Avenger-of-Zendikar,Commander-2018
19.05.2020,3.65,Avenger-of-Zendikar,Commander-2018
20.05.2020,5.89,Avenger-of-Zendikar,Commander-2018
15.04.2020,0.56,Bruna-Light-of-Alabaster,Commander-2018
17.04.2020,0.42,Bruna-Light-of-Alabaster,Commander-2018
18.04.2020,0.48,Bruna-Light-of-Alabaster,Commander-2018
19.04.2020,0.37,Bruna-Light-of-Alabaster,Commander-2018
20.04.2020,0.25,Bruna-Light-of-Alabaster,Commander-2018
21.04.2020,0.51,Bruna-Light-of-Alabaster,Commander-2018
22.04.2020,0.43,Bruna-Light-of-Alabaster,Commander-2018
23.04.2020,0.52,Bruna-Light-of-Alabaster,Commander-2018
24.04.2020,1.09,Bruna-Light-of-Alabaster,Commander-2018
25.04.2020,0.28,Bruna-Light-of-Alabaster,Commander-2018
27.04.2020,0.35,Bruna-Light-of-Alabaster,Commander-2018
28.04.2020,0.47,Bruna-Light-of-Alabaster,Commander-2018
29.04.2020,0.4,Bruna-Light-of-Alabaster,Commander-2018
30.04.2020,0.34,Bruna-Light-of-Alabaster,Commander-2018
01.05.2020,0.45,Bruna-Light-of-Alabaster,Commander-2018
02.05.2020,0.45,Bruna-Light-of-Alabaster,Commander-2018
03.05.2020,0.25,Bruna-Light-of-Alabaster,Commander-2018
04.05.2020,0.64,Bruna-Light-of-Alabaster,Commander-2018
05.05.2020,0.5,Bruna-Light-of-Alabaster,Commander-2018
06.05.2020,1.38,Bruna-Light-of-Alabaster,Commander-2018
07.05.2020,0.25,Bruna-Light-of-Alabaster,Commander-2018
08.05.2020,0.25,Bruna-Light-of-Alabaster,Commander-2018
09.05.2020,0.46,Bruna-Light-of-Alabaster,Commander-2018
12.05.2020,0.47,Bruna-Light-of-Alabaster,Commander-2018
13.05.2020,0.51,Bruna-Light-of-Alabaster,Commander-2018
14.05.2020,0.95,Bruna-Light-of-Alabaster,Commander-2018
15.05.2020,0.48,Bruna-Light-of-Alabaster,Commander-2018
16.05.2020,0.42,Bruna-Light-of-Alabaster,Commander-2018
18.05.2020,0.48,Bruna-Light-of-Alabaster,Commander-2018
19.05.2020,0.44,Bruna-Light-of-Alabaster,Commander-2018
12.04.2020,0.98,Buried-Ruin,Commander-2018
15.04.2020,1.39,Buried-Ruin,Commander-2018
16.04.2020,1.74,Buried-Ruin,Commander-2018
17.04.2020,1.49,Buried-Ruin,Commander-2018
18.04.2020,0.98,Buried-Ruin,Commander-2018
20.04.2020,0.79,Buried-Ruin,Commander-2018
21.04.2020,1.25,Buried-Ruin,Commander-2018
22.04.2020,0.4,Buried-Ruin,Commander-2018
23.04.2020,1.21,Buried-Ruin,Commander-2018
25.04.2020,1.14,Buried-Ruin,Commander-2018
26.04.2020,1.35,Buried-Ruin,Commander-2018
27.04.2020,1.14,Buried-Ruin,Commander-2018
28.04.2020,1.18,Buried-Ruin,Commander-2018
29.04.2020,0.65,Buried-Ruin,Commander-2018
01.05.2020,1.45,Buried-Ruin,Commander-2018
02.05.2020,1.11,Buried-Ruin,Commander-2018
03.05.2020,1.21,Buried-Ruin,Commander-2018
04.05.2020,1.49,Buried-Ruin,Commander-2018
05.05.2020,1.03,Buried-Ruin,Commander-2018
07.05.2020,1.48,Buried-Ruin,Commander-2018
09.05.2020,1.77,Buried-Ruin,Commander-2018
10.05.2020,0.59,Buried-Ruin,Commander-2018
11.05.2020,0.62,Buried-Ruin,Commander-2018
12.05.2020,0.8,Buried-Ruin,Commander-2018
13.05.2020,0.4,Buried-Ruin,Commander-2018
14.05.2020,0.4,Buried-Ruin,Commander-2018
16.05.2020,0.59,Buried-Ruin,Commander-2018
17.05.2020,0.75,Buried-Ruin,Commander-2018
18.05.2020,0.8,Buried-Ruin,Commander-2018
20.05.2020,1.1,Buried-Ruin,Commander-2018
11.04.2020,1.41,Dimir-Signet,Commander-2018
14.04.2020,1.44,Dimir-Signet,Commander-2018
15.04.2020,2.09,Dimir-Signet,Commander-2018
16.04.2020,1.49,Dimir-Signet,Commander-2018
17.04.2020,1.49,Dimir-Signet,Commander-2018
18.04.2020,1.33,Dimir-Signet,Commander-2018
19.04.2020,0.98,Dimir-Signet,Commander-2018
21.04.2020,1.25,Dimir-Signet,Commander-2018
22.04.2020,1.3,Dimir-Signet,Commander-2018
23.04.2020,0.2,Dimir-Signet,Commander-2018
25.04.2020,0.85,Dimir-Signet,Commander-2018
26.04.2020,1.43,Dimir-Signet,Commander-2018
27.04.2020,0.88,Dimir-Signet,Commander-2018
28.04.2020,1.17,Dimir-Signet,Commander-2018
29.04.2020,1.77,Dimir-Signet,Commander-2018
30.04.2020,0.91,Dimir-Signet,Commander-2018
03.05.2020,1.62,Dimir-Signet,Commander-2018
05.05.2020,1.74,Dimir-Signet,Commander-2018
06.05.2020,1.69,Dimir-Signet,Commander-2018
08.05.2020,1.25,Dimir-Signet,Commander-2018
10.05.2020,1.93,Dimir-Signet,Commander-2018
11.05.2020,0.99,Dimir-Signet,Commander-2018
12.05.2020,0.83,Dimir-Signet,Commander-2018
13.05.2020,1.49,Dimir-Signet,Commander-2018
14.05.2020,1.49,Dimir-Signet,Commander-2018
16.05.2020,0.98,Dimir-Signet,Commander-2018
17.05.2020,1.25,Dimir-Signet,Commander-2018
18.05.2020,1.62,Dimir-Signet,Commander-2018
19.05.2020,1.02,Dimir-Signet,Commander-2018
20.05.2020,1.49,Dimir-Signet,Commander-2018
16.04.2020,5.75,Endless-Atlas,Commander-2018
17.04.2020,4.08,Endless-Atlas,Commander-2018
19.04.2020,3.42,Endless-Atlas,Commander-2018
20.04.2020,3.4,Endless-Atlas,Commander-2018
21.04.2020,3.42,Endless-Atlas,Commander-2018
22.04.2020,2.95,Endless-Atlas,Commander-2018
23.04.2020,2.75,Endless-Atlas,Commander-2018
24.04.2020,2.94,Endless-Atlas,Commander-2018
25.04.2020,2.78,Endless-Atlas,Commander-2018
27.04.2020,2.87,Endless-Atlas,Commander-2018
28.04.2020,3.51,Endless-Atlas,Commander-2018
29.04.2020,3.79,Endless-Atlas,Commander-2018
30.04.2020,3.35,Endless-Atlas,Commander-2018
01.05.2020,2.97,Endless-Atlas,Commander-2018
02.05.2020,3.0,Endless-Atlas,Commander-2018
03.05.2020,4.49,Endless-Atlas,Commander-2018
04.05.2020,3.68,Endless-Atlas,Commander-2018
05.05.2020,4.02,Endless-Atlas,Commander-2018
06.05.2020,3.81,Endless-Atlas,Commander-2018
07.05.2020,2.93,Endless-Atlas,Commander-2018
08.05.2020,3.5,Endless-Atlas,Commander-2018
09.05.2020,4.29,Endless-Atlas,Commander-2018
10.05.2020,2.99,Endless-Atlas,Commander-2018
12.05.2020,2.78,Endless-Atlas,Commander-2018
13.05.2020,3.0,Endless-Atlas,Commander-2018
15.05.2020,2.45,Endless-Atlas,Commander-2018
16.05.2020,3.08,Endless-Atlas,Commander-2018
18.05.2020,3.18,Endless-Atlas,Commander-2018
19.05.2020,2.33,Endless-Atlas,Commander-2018
20.05.2020,3.07,Endless-Atlas,Commander-2018
16.04.2020,0.19,Winds-of-Rath,Commander-2018
17.04.2020,0.37,Winds-of-Rath,Commander-2018
18.04.2020,0.25,Winds-of-Rath,Commander-2018
19.04.2020,0.3,Winds-of-Rath,Commander-2018
20.04.2020,0.18,Winds-of-Rath,Commander-2018
21.04.2020,0.3,Winds-of-Rath,Commander-2018
22.04.2020,0.76,Winds-of-Rath,Commander-2018
23.04.2020,0.5,Winds-of-Rath,Commander-2018
26.04.2020,0.19,Winds-of-Rath,Commander-2018
27.04.2020,0.19,Winds-of-Rath,Commander-2018
28.04.2020,0.25,Winds-of-Rath,Commander-2018
29.04.2020,0.37,Winds-of-Rath,Commander-2018
30.04.2020,0.2,Winds-of-Rath,Commander-2018
01.05.2020,0.2,Winds-of-Rath,Commander-2018
03.05.2020,0.2,Winds-of-Rath,Commander-2018
04.05.2020,0.23,Winds-of-Rath,Commander-2018
05.05.2020,0.15,Winds-of-Rath,Commander-2018
06.05.2020,0.43,Winds-of-Rath,Commander-2018
07.05.2020,0.2,Winds-of-Rath,Commander-2018
08.05.2020,0.39,Winds-of-Rath,Commander-2018
09.05.2020,0.24,Winds-of-Rath,Commander-2018
11.05.2020,0.49,Winds-of-Rath,Commander-2018
12.05.2020,0.32,Winds-of-Rath,Commander-2018
13.05.2020,0.46,Winds-of-Rath,Commander-2018
14.05.2020,0.25,Winds-of-Rath,Commander-2018
15.05.2020,0.48,Winds-of-Rath,Commander-2018
16.05.2020,0.34,Winds-of-Rath,Commander-2018
18.05.2020,0.2,Winds-of-Rath,Commander-2018
19.05.2020,0.88,Winds-of-Rath,Commander-2018
20.05.2020,0.37,Winds-of-Rath,Commander-2018
17.04.2020,0.72,Dictate-of-Kruphix,Commander-2018
18.04.2020,0.85,Dictate-of-Kruphix,Commander-2018
19.04.2020,1.49,Dictate-of-Kruphix,Commander-2018
20.04.2020,0.55,Dictate-of-Kruphix,Commander-2018
21.04.2020,0.53,Dictate-of-Kruphix,Commander-2018
22.04.2020,0.69,Dictate-of-Kruphix,Commander-2018
23.04.2020,0.53,Dictate-of-Kruphix,Commander-2018
24.04.2020,0.76,Dictate-of-Kruphix,Commander-2018
26.04.2020,0.53,Dictate-of-Kruphix,Commander-2018
27.04.2020,0.89,Dictate-of-Kruphix,Commander-2018
28.04.2020,0.74,Dictate-of-Kruphix,Commander-2018
30.04.2020,0.75,Dictate-of-Kruphix,Commander-2018
01.05.2020,0.82,Dictate-of-Kruphix,Commander-2018
02.05.2020,0.69,Dictate-of-Kruphix,Commander-2018
03.05.2020,0.69,Dictate-of-Kruphix,Commander-2018
05.05.2020,0.45,Dictate-of-Kruphix,Commander-2018
06.05.2020,0.69,Dictate-of-Kruphix,Commander-2018
07.05.2020,0.6,Dictate-of-Kruphix,Commander-2018
08.05.2020,0.35,Dictate-of-Kruphix,Commander-2018
09.05.2020,0.51,Dictate-of-Kruphix,Commander-2018
10.05.2020,0.62,Dictate-of-Kruphix,Commander-2018
11.05.2020,0.33,Dictate-of-Kruphix,Commander-2018
12.05.2020,0.5,Dictate-of-Kruphix,Commander-2018
13.05.2020,0.63,Dictate-of-Kruphix,Commander-2018
15.05.2020,0.51,Dictate-of-Kruphix,Commander-2018
16.05.2020,0.64,Dictate-of-Kruphix,Commander-2018
17.05.2020,0.72,Dictate-of-Kruphix,Commander-2018
18.05.2020,0.3,Dictate-of-Kruphix,Commander-2018
19.05.2020,0.4,Dictate-of-Kruphix,Commander-2018
20.05.2020,0.64,Dictate-of-Kruphix,Commander-2018
24.03.2020,0.3,Dragon-Egg-Token-Dragon-Token-R-22,Commander-2018
27.03.2020,0.33,Dragon-Egg-Token-Dragon-Token-R-22,Commander-2018
29.03.2020,0.37,Dragon-Egg-Token-Dragon-Token-R-22,Commander-2018
31.03.2020,1.09,Dragon-Egg-Token-Dragon-Token-R-22,Commander-2018
01.04.2020,0.1,Dragon-Egg-Token-Dragon-Token-R-22,Commander-2018
06.04.2020,0.39,Dragon-Egg-Token-Dragon-Token-R-22,Commander-2018
08.04.2020,0.38,Dragon-Egg-Token-Dragon-Token-R-22,Commander-2018
09.04.2020,1.25,Dragon-Egg-Token-Dragon-Token-R-22,Commander-2018
11.04.2020,0.35,Dragon-Egg-Token-Dragon-Token-R-22,Commander-2018
12.04.2020,0.35,Dragon-Egg-Token-Dragon-Token-R-22,Commander-2018
15.04.2020,2.59,Dragon-Egg-Token-Dragon-Token-R-22,Commander-2018
16.04.2020,0.49,Dragon-Egg-Token-Dragon-Token-R-22,Commander-2018
18.04.2020,2.3,Dragon-Egg-Token-Dragon-Token-R-22,Commander-2018
20.04.2020,0.38,Dragon-Egg-Token-Dragon-Token-R-22,Commander-2018
22.04.2020,0.23,Dragon-Egg-Token-Dragon-Token-R-22,Commander-2018
23.04.2020,0.39,Dragon-Egg-Token-Dragon-Token-R-22,Commander-2018
25.04.2020,0.39,Dragon-Egg-Token-Dragon-Token-R-22,Commander-2018
26.04.2020,0.15,Dragon-Egg-Token-Dragon-Token-R-22,Commander-2018
27.04.2020,0.49,Dragon-Egg-Token-Dragon-Token-R-22,Commander-2018
29.04.2020,0.39,Dragon-Egg-Token-Dragon-Token-R-22,Commander-2018
30.04.2020,0.38,Dragon-Egg-Token-Dragon-Token-R-22,Commander-2018
03.05.2020,0.29,Dragon-Egg-Token-Dragon-Token-R-22,Commander-2018
04.05.2020,0.39,Dragon-Egg-Token-Dragon-Token-R-22,Commander-2018
08.05.2020,0.15,Dragon-Egg-Token-Dragon-Token-R-22,Commander-2018
11.05.2020,0.87,Dragon-Egg-Token-Dragon-Token-R-22,Commander-2018
13.05.2020,0.25,Dragon-Egg-Token-Dragon-Token-R-22,Commander-2018
15.05.2020,0.39,Dragon-Egg-Token-Dragon-Token-R-22,Commander-2018
16.05.2020,2.0,Dragon-Egg-Token-Dragon-Token-R-22,Commander-2018
18.05.2020,0.43,Dragon-Egg-Token-Dragon-Token-R-22,Commander-2018
19.05.2020,0.15,Dragon-Egg-Token-Dragon-Token-R-22,Commander-2018
17.04.2020,1.13,Ancient-Stone-Idol,Commander-2018
18.04.2020,1.02,Ancient-Stone-Idol,Commander-2018
19.04.2020,1.35,Ancient-Stone-Idol,Commander-2018
20.04.2020,0.8,Ancient-Stone-Idol,Commander-2018
21.04.2020,1.0,Ancient-Stone-Idol,Commander-2018
22.04.2020,1.29,Ancient-Stone-Idol,Commander-2018
23.04.2020,1.64,Ancient-Stone-Idol,Commander-2018
24.04.2020,0.9,Ancient-Stone-Idol,Commander-2018
25.04.2020,0.97,Ancient-Stone-Idol,Commander-2018
26.04.2020,1.99,Ancient-Stone-Idol,Commander-2018
27.04.2020,1.08,Ancient-Stone-Idol,Commander-2018
29.04.2020,0.97,Ancient-Stone-Idol,Commander-2018
30.04.2020,1.1,Ancient-Stone-Idol,Commander-2018
01.05.2020,1.47,Ancient-Stone-Idol,Commander-2018
02.05.2020,1.38,Ancient-Stone-Idol,Commander-2018
03.05.2020,1.99,Ancient-Stone-Idol,Commander-2018
04.05.2020,0.94,Ancient-Stone-Idol,Commander-2018
05.05.2020,0.99,Ancient-Stone-Idol,Commander-2018
06.05.2020,0.96,Ancient-Stone-Idol,Commander-2018
07.05.2020,1.1,Ancient-Stone-Idol,Commander-2018
09.05.2020,1.29,Ancient-Stone-Idol,Commander-2018
11.05.2020,1.23,Ancient-Stone-Idol,Commander-2018
12.05.2020,1.1,Ancient-Stone-Idol,Commander-2018
13.05.2020,1.4,Ancient-Stone-Idol,Commander-2018
14.05.2020,1.25,Ancient-Stone-Idol,Commander-2018
15.05.2020,0.99,Ancient-Stone-Idol,Commander-2018
16.05.2020,1.05,Ancient-Stone-Idol,Commander-2018
17.05.2020,1.0,Ancient-Stone-Idol,Commander-2018
18.05.2020,0.98,Ancient-Stone-Idol,Commander-2018
19.05.2020,1.71,Ancient-Stone-Idol,Commander-2018
09.04.2020,1.19,Heavenly-Blademaster,Commander-2018
12.04.2020,1.17,Heavenly-Blademaster,Commander-2018
13.04.2020,1.17,Heavenly-Blademaster,Commander-2018
14.04.2020,0.7,Heavenly-Blademaster,Commander-2018
15.04.2020,0.58,Heavenly-Blademaster,Commander-2018
17.04.2020,1.0,Heavenly-Blademaster,Commander-2018
18.04.2020,1.14,Heavenly-Blademaster,Commander-2018
20.04.2020,0.91,Heavenly-Blademaster,Commander-2018
21.04.2020,0.98,Heavenly-Blademaster,Commander-2018
22.04.2020,1.09,Heavenly-Blademaster,Commander-2018
23.04.2020,1.1,Heavenly-Blademaster,Commander-2018
24.04.2020,0.92,Heavenly-Blademaster,Commander-2018
26.04.2020,0.55,Heavenly-Blademaster,Commander-2018
27.04.2020,1.25,Heavenly-Blademaster,Commander-2018
30.04.2020,0.92,Heavenly-Blademaster,Commander-2018
01.05.2020,0.69,Heavenly-Blademaster,Commander-2018
04.05.2020,0.66,Heavenly-Blademaster,Commander-2018
05.05.2020,0.77,Heavenly-Blademaster,Commander-2018
06.05.2020,0.87,Heavenly-Blademaster,Commander-2018
07.05.2020,0.74,Heavenly-Blademaster,Commander-2018
08.05.2020,1.04,Heavenly-Blademaster,Commander-2018
09.05.2020,0.8,Heavenly-Blademaster,Commander-2018
10.05.2020,0.77,Heavenly-Blademaster,Commander-2018
11.05.2020,1.95,Heavenly-Blademaster,Commander-2018
12.05.2020,0.69,Heavenly-Blademaster,Commander-2018
13.05.2020,0.62,Heavenly-Blademaster,Commander-2018
16.05.2020,1.15,Heavenly-Blademaster,Commander-2018
17.05.2020,2.87,Heavenly-Blademaster,Commander-2018
18.05.2020,1.38,Heavenly-Blademaster,Commander-2018
19.05.2020,0.65,Heavenly-Blademaster,Commander-2018
10.04.2020,0.12,Ajanis-Chosen,Commander-2018
13.04.2020,0.99,Ajanis-Chosen,Commander-2018
15.04.2020,0.13,Ajanis-Chosen,Commander-2018
17.04.2020,0.34,Ajanis-Chosen,Commander-2018
19.04.2020,0.2,Ajanis-Chosen,Commander-2018
20.04.2020,0.15,Ajanis-Chosen,Commander-2018
21.04.2020,0.46,Ajanis-Chosen,Commander-2018
22.04.2020,0.34,Ajanis-Chosen,Commander-2018
23.04.2020,0.32,Ajanis-Chosen,Commander-2018
24.04.2020,0.2,Ajanis-Chosen,Commander-2018
25.04.2020,0.1,Ajanis-Chosen,Commander-2018
26.04.2020,0.13,Ajanis-Chosen,Commander-2018
29.04.2020,0.19,Ajanis-Chosen,Commander-2018
30.04.2020,0.2,Ajanis-Chosen,Commander-2018
01.05.2020,0.1,Ajanis-Chosen,Commander-2018
03.05.2020,0.18,Ajanis-Chosen,Commander-2018
05.05.2020,0.12,Ajanis-Chosen,Commander-2018
06.05.2020,0.25,Ajanis-Chosen,Commander-2018
07.05.2020,0.17,Ajanis-Chosen,Commander-2018
08.05.2020,0.19,Ajanis-Chosen,Commander-2018
09.05.2020,0.3,Ajanis-Chosen,Commander-2018
10.05.2020,0.19,Ajanis-Chosen,Commander-2018
11.05.2020,0.19,Ajanis-Chosen,Commander-2018
12.05.2020,0.18,Ajanis-Chosen,Commander-2018
13.05.2020,0.25,Ajanis-Chosen,Commander-2018
14.05.2020,0.05,Ajanis-Chosen,Commander-2018
15.05.2020,0.13,Ajanis-Chosen,Commander-2018
16.05.2020,0.15,Ajanis-Chosen,Commander-2018
18.05.2020,0.19,Ajanis-Chosen,Commander-2018
20.05.2020,0.12,Ajanis-Chosen,Commander-2018
13.04.2020,4.75,Estrids-Invocation,Commander-2018
14.04.2020,4.52,Estrids-Invocation,Commander-2018
15.04.2020,3.61,Estrids-Invocation,Commander-2018
16.04.2020,4.98,Estrids-Invocation,Commander-2018
17.04.2020,3.7,Estrids-Invocation,Commander-2018
19.04.2020,4.21,Estrids-Invocation,Commander-2018
20.04.2020,3.0,Estrids-Invocation,Commander-2018
21.04.2020,3.05,Estrids-Invocation,Commander-2018
22.04.2020,3.45,Estrids-Invocation,Commander-2018
23.04.2020,3.73,Estrids-Invocation,Commander-2018
24.04.2020,3.5,Estrids-Invocation,Commander-2018
25.04.2020,4.19,Estrids-Invocation,Commander-2018
26.04.2020,4.9,Estrids-Invocation,Commander-2018
28.04.2020,4.38,Estrids-Invocation,Commander-2018
30.04.2020,5.03,Estrids-Invocation,Commander-2018
01.05.2020,3.5,Estrids-Invocation,Commander-2018
02.05.2020,4.0,Estrids-Invocation,Commander-2018
04.05.2020,5.3,Estrids-Invocation,Commander-2018
05.05.2020,4.0,Estrids-Invocation,Commander-2018
07.05.2020,3.71,Estrids-Invocation,Commander-2018
08.05.2020,4.0,Estrids-Invocation,Commander-2018
10.05.2020,5.0,Estrids-Invocation,Commander-2018
11.05.2020,3.61,Estrids-Invocation,Commander-2018
12.05.2020,4.16,Estrids-Invocation,Commander-2018
13.05.2020,4.35,Estrids-Invocation,Commander-2018
15.05.2020,4.23,Estrids-Invocation,Commander-2018
17.05.2020,4.35,Estrids-Invocation,Commander-2018
18.05.2020,4.71,Estrids-Invocation,Commander-2018
19.05.2020,4.09,Estrids-Invocation,Commander-2018
20.05.2020,4.94,Estrids-Invocation,Commander-2018
15.04.2020,0.74,EverWatching-Threshold,Commander-2018
16.04.2020,0.59,EverWatching-Threshold,Commander-2018
17.04.2020,0.99,EverWatching-Threshold,Commander-2018
20.04.2020,0.4,EverWatching-Threshold,Commander-2018
21.04.2020,0.6,EverWatching-Threshold,Commander-2018
22.04.2020,0.49,EverWatching-Threshold,Commander-2018
23.04.2020,0.66,EverWatching-Threshold,Commander-2018
24.04.2020,0.6,EverWatching-Threshold,Commander-2018
28.04.2020,0.6,EverWatching-Threshold,Commander-2018
29.04.2020,0.2,EverWatching-Threshold,Commander-2018
30.04.2020,0.29,EverWatching-Threshold,Commander-2018
01.05.2020,0.53,EverWatching-Threshold,Commander-2018
02.05.2020,0.49,EverWatching-Threshold,Commander-2018
03.05.2020,0.34,EverWatching-Threshold,Commander-2018
04.05.2020,0.42,EverWatching-Threshold,Commander-2018
05.05.2020,0.72,EverWatching-Threshold,Commander-2018
06.05.2020,0.56,EverWatching-Threshold,Commander-2018
07.05.2020,0.66,EverWatching-Threshold,Commander-2018
08.05.2020,0.7,EverWatching-Threshold,Commander-2018
09.05.2020,0.5,EverWatching-Threshold,Commander-2018
10.05.2020,1.01,EverWatching-Threshold,Commander-2018
12.05.2020,0.3,EverWatching-Threshold,Commander-2018
13.05.2020,0.75,EverWatching-Threshold,Commander-2018
14.05.2020,0.63,EverWatching-Threshold,Commander-2018
15.05.2020,1.45,EverWatching-Threshold,Commander-2018
16.05.2020,0.78,EverWatching-Threshold,Commander-2018
17.05.2020,0.46,EverWatching-Threshold,Commander-2018
18.05.2020,0.65,EverWatching-Threshold,Commander-2018
19.05.2020,0.48,EverWatching-Threshold,Commander-2018
20.05.2020,1.01,EverWatching-Threshold,Commander-2018
14.04.2020,1.0,Boreas-Charger,Commander-2018
15.04.2020,0.83,Boreas-Charger,Commander-2018
16.04.2020,0.8,Boreas-Charger,Commander-2018
18.04.2020,0.99,Boreas-Charger,Commander-2018
19.04.2020,0.81,Boreas-Charger,Commander-2018
20.04.2020,0.75,Boreas-Charger,Commander-2018
21.04.2020,1.3,Boreas-Charger,Commander-2018
22.04.2020,0.99,Boreas-Charger,Commander-2018
23.04.2020,0.74,Boreas-Charger,Commander-2018
26.04.2020,0.74,Boreas-Charger,Commander-2018
27.04.2020,0.8,Boreas-Charger,Commander-2018
28.04.2020,0.91,Boreas-Charger,Commander-2018
29.04.2020,0.5,Boreas-Charger,Commander-2018
30.04.2020,0.81,Boreas-Charger,Commander-2018
01.05.2020,0.72,Boreas-Charger,Commander-2018
02.05.2020,0.75,Boreas-Charger,Commander-2018
03.05.2020,0.93,Boreas-Charger,Commander-2018
04.05.2020,0.53,Boreas-Charger,Commander-2018
05.05.2020,0.99,Boreas-Charger,Commander-2018
06.05.2020,1.3,Boreas-Charger,Commander-2018
07.05.2020,0.78,Boreas-Charger,Commander-2018
08.05.2020,0.4,Boreas-Charger,Commander-2018
09.05.2020,0.64,Boreas-Charger,Commander-2018
11.05.2020,0.46,Boreas-Charger,Commander-2018
12.05.2020,0.8,Boreas-Charger,Commander-2018
13.05.2020,0.82,Boreas-Charger,Commander-2018
15.05.2020,0.5,Boreas-Charger,Commander-2018
16.05.2020,0.56,Boreas-Charger,Commander-2018
19.05.2020,0.73,Boreas-Charger,Commander-2018
20.05.2020,1.24,Boreas-Charger,Commander-2018
27.03.2020,0.1,Jwar-Isle-Refuge,Commander-2018
29.03.2020,0.11,Jwar-Isle-Refuge,Commander-2018
01.04.2020,0.16,Jwar-Isle-Refuge,Commander-2018
02.04.2020,0.25,Jwar-Isle-Refuge,Commander-2018
03.04.2020,0.25,Jwar-Isle-Refuge,Commander-2018
07.04.2020,0.11,Jwar-Isle-Refuge,Commander-2018
09.04.2020,0.15,Jwar-Isle-Refuge,Commander-2018
10.04.2020,0.16,Jwar-Isle-Refuge,Commander-2018
13.04.2020,0.5,Jwar-Isle-Refuge,Commander-2018
14.04.2020,0.2,Jwar-Isle-Refuge,Commander-2018
15.04.2020,0.16,Jwar-Isle-Refuge,Commander-2018
18.04.2020,0.2,Jwar-Isle-Refuge,Commander-2018
20.04.2020,0.22,Jwar-Isle-Refuge,Commander-2018
23.04.2020,0.08,Jwar-Isle-Refuge,Commander-2018
25.04.2020,0.06,Jwar-Isle-Refuge,Commander-2018
26.04.2020,0.36,Jwar-Isle-Refuge,Commander-2018
29.04.2020,0.09,Jwar-Isle-Refuge,Commander-2018
30.04.2020,0.16,Jwar-Isle-Refuge,Commander-2018
01.05.2020,0.14,Jwar-Isle-Refuge,Commander-2018
03.05.2020,0.25,Jwar-Isle-Refuge,Commander-2018
04.05.2020,0.89,Jwar-Isle-Refuge,Commander-2018
05.05.2020,0.2,Jwar-Isle-Refuge,Commander-2018
09.05.2020,0.19,Jwar-Isle-Refuge,Commander-2018
12.05.2020,0.12,Jwar-Isle-Refuge,Commander-2018
14.05.2020,0.5,Jwar-Isle-Refuge,Commander-2018
15.05.2020,0.1,Jwar-Isle-Refuge,Commander-2018
17.05.2020,0.1,Jwar-Isle-Refuge,Commander-2018
18.05.2020,0.55,Jwar-Isle-Refuge,Commander-2018
19.05.2020,0.14,Jwar-Isle-Refuge,Commander-2018
20.05.2020,0.1,Jwar-Isle-Refuge,Commander-2018
15.04.2020,2.14,Saheeli-the-Gifted-V-1,Commander-2018
16.04.2020,2.25,Saheeli-the-Gifted-V-1,Commander-2018
17.04.2020,2.0,Saheeli-the-Gifted-V-1,Commander-2018
18.04.2020,4.49,Saheeli-the-Gifted-V-1,Commander-2018
19.04.2020,1.0,Saheeli-the-Gifted-V-1,Commander-2018
20.04.2020,2.75,Saheeli-the-Gifted-V-1,Commander-2018
22.04.2020,2.25,Saheeli-the-Gifted-V-1,Commander-2018
23.04.2020,1.75,Saheeli-the-Gifted-V-1,Commander-2018
24.04.2020,2.25,Saheeli-the-Gifted-V-1,Commander-2018
26.04.2020,1.47,Saheeli-the-Gifted-V-1,Commander-2018
28.04.2020,1.98,Saheeli-the-Gifted-V-1,Commander-2018
29.04.2020,1.38,Saheeli-the-Gifted-V-1,Commander-2018
30.04.2020,2.72,Saheeli-the-Gifted-V-1,Commander-2018
01.05.2020,2.04,Saheeli-the-Gifted-V-1,Commander-2018
02.05.2020,2.4,Saheeli-the-Gifted-V-1,Commander-2018
03.05.2020,2.16,Saheeli-the-Gifted-V-1,Commander-2018
04.05.2020,2.25,Saheeli-the-Gifted-V-1,Commander-2018
05.05.2020,2.64,Saheeli-the-Gifted-V-1,Commander-2018
06.05.2020,2.43,Saheeli-the-Gifted-V-1,Commander-2018
07.05.2020,4.5,Saheeli-the-Gifted-V-1,Commander-2018
08.05.2020,1.3,Saheeli-the-Gifted-V-1,Commander-2018
09.05.2020,2.16,Saheeli-the-Gifted-V-1,Commander-2018
10.05.2020,2.8,Saheeli-the-Gifted-V-1,Commander-2018
11.05.2020,2.47,Saheeli-the-Gifted-V-1,Commander-2018
